"RowIndex","Agent1","Agent2","CountryCode1","CountryCode2","Year","Theta1","Theta2","Lambda1","Lambda2","Prob_SQ","Prob_ACQ1","Prob_ACQ2","Prob_NEGO","Prob_CAP1","Prob_CAP2","Prob_WAR","Prediction","GroundTruth","PredictionCorrect","TotalProbability","U1_Acq1","U1_Acq2","U1_Cap1","U1_Cap2","U1_Nego","U1_SQ","U1_War1","U1_War2","U2_Acq1","U2_Acq2","U2_Cap1","U2_Cap2","U2_Nego","U2_SQ","U2_War1","U2_War2"
287,"GHANA","TOGO",452,461,1965,0,0,1,1,0.02668359988308585,0.3616123822995155,0.04203614254921554,0.02225600950119139,0.12900223913840025,0.06156443505983076,0.35684519156876077,"ACQ1","WAR1",0,1.,-1.469945,0.108748,-2.061169,0.429686,-0.824614,-0.78512,-0.799289,-1.094901,0.284604,-1.406268,0.997875,-1.49778,0.129868,-0.656807,0.751627,0.797383
288,"CHILE","ARGENTINA",155,160,1965,0,0,1,1,0.27584273417498645,0.22475153854410596,0.27518780933619574,0.02267728794247288,0.04009668009131038,0.05832212067158133,0.10312182923934726,"SQ","WAR1",0,1.,-0.739994,-0.738497,-1.435231,-0.513203,-0.739538,-0.739246,-0.861862,-1.20948,-0.803746,-0.805182,-0.289216,-1.109163,-0.804182,-0.804464,-0.593633,-0.441643
289,"KOREA, DEMOCRATIC PEOPLE'S REP","KOREA, REPUBLIC OF",731,732,1954,0,0,1,1,0.532225508630499,0.05304753450614318,0.37713724926819636,0.013684666466486431,0.022019129463946557,0.000722838326976543,0.0011630733377519847,"SQ","WAR1",0,1.,-1.138236,0.908521,-1.982023,0.930904,-0.818506,-0.143284,-1.218017,-1.639911,1.068405,-1.046735,1.191763,-1.185797,0.774268,0.013758,0.758564,0.828096
290,"VIET NAM","LAO PEOPLE'S DEMOCRATIC REPUBL",816,812,1962,0,0,1,1,0.23819832183257186,0.017265324791479783,0.6942174053378464,0.001049205567927623,0.0018570048499399288,0.01711703598473186,0.030295701635502627,"ACQ2","WAR1",0,1.,-1.016805,1.066294,-1.215179,1.041318,0.653061,0.031157,0.528898,0.42971,1.176241,-0.944404,1.171791,-1.801582,-0.641529,0.147742,-1.503156,-1.074567
291,"IRAN, ISLAMIC REPUBLIC OF","TURKEY",630,640,1987,0,0,1,1,0.09335497704744436,0.3083019563623712,0.1390696851012185,0.048076412644811266,0.15701269297908707,0.059585164687985,0.19459911117708262,"ACQ1","WAR1",0,1.,-1.14587,1.032596,-1.829409,1.05575,-0.45647,-0.073167,-0.775084,-1.116854,1.760729,-0.483526,1.786184,-1.135636,0.297229,0.914286,-0.329427,-0.003372
292,"RUSSIAN FEDERATION","CHINA",365,710,1900,0,0,1,1,0.41081533905850987,0.03311784899045212,0.5145836852045748,0.0018068890233220323,0.0023408387324872592,0.016264549312108467,0.021070849678545535,"ACQ2","WAR1",0,1.,-0.017702,0.461046,-0.358147,0.313281,0.298058,0.224038,-0.01993,-0.190153,0.720756,0.232552,0.663662,-0.512605,0.356967,0.482255,-0.445284,-0.072706
293,"PAKISTAN","INDIA",770,750,1956,0,0,1,1,0.1597775092107134,0.06749464628326186,0.5432452999998453,0.0017707049686007705,0.0049234915311427005,0.05893051313573945,0.1638578348706965,"ACQ2","WAR1",0,1.,-1.159366,1.047721,-1.490303,1.09637,0.317316,-0.072712,0.200496,0.035028,1.087536,-1.137263,1.114588,-1.765212,-0.309523,-0.032555,-0.91042,-0.596445
294,"SOMALIA","KENYA",520,501,1963,0,0,1,1,0.11995882044835435,0.10132554271789831,0.42214374266058236,0.001768520545230635,0.006450461055852954,0.0749568879425931,0.27339602462948825,"ACQ2","WAR1",0,1.,-1.442075,0.171267,-1.641758,0.760151,-0.150891,-0.735815,0.338151,0.238309,1.125213,-0.987819,1.419148,-1.58835,-0.143729,0.08726,-0.450325,-0.15006
295,"KOREA, DEMOCRATIC PEOPLE'S REP","KOREA, REPUBLIC OF",731,732,1974,0,0,1,1,0.20942869941238035,0.044006568969211894,0.6169310284572541,0.0021277244567694305,0.004743275419096566,0.0380156033879005,0.08474709989738712,"ACQ2","WAR1",0,1.,-0.924507,1.305693,-1.31682,1.152768,0.430758,0.25165,0.081677,-0.114479,1.084366,-1.072866,1.004918,-1.757157,-0.391807,0.007385,-1.155546,-0.813401
296,"RUSSIAN FEDERATION","ESTONIA",365,366,1992,0,0,1,1,0.2356702741466457,0.01900297161270499,0.6897126550415207,0.0039016280753766197,0.006675458607611473,0.016613050240637812,0.02842396227550278,"ACQ2","WAR1",0,1.,-0.982293,1.1114,-1.007375,1.031881,1.058887,0.081564,0.966827,0.954287,1.219309,-0.907883,1.217783,-1.889171,-0.868079,0.199121,-1.850893,-1.36025
297,"INDIA","PAKISTAN",750,770,1990,0,0,1,1,0.24048284237630302,0.017301683309529078,0.6924003155110907,0.0010566823226210696,0.0018568583362602285,0.017010269152833716,0.029891348991362133,"ACQ2","WAR1",0,0.9999999999999999,-0.896279,1.269168,-1.1009,1.077175,0.826071,0.241386,0.531767,0.429456,0.967425,-1.092791,0.927592,-1.927772,-0.752816,-0.07843,-1.627631,-1.21014
298,"BOLIVIA","PARAGUAY",145,150,1906,0,0,1,1,0.20943800236005636,0.03649612195487752,0.6421640392169718,9.61513792126607e-6,0.000021416324946986707,0.034663310075168055,0.07720749493005788,"ACQ2","ACQ2",1,1.,-1.117623,0.915023,-1.360612,1.01033,0.421113,-0.125899,0.394925,0.27343,1.089566,-1.014905,1.124571,-1.736858,-0.429762,0.04728,-1.116709,-0.755732
299,"AFGHANISTAN","RUSSIAN FEDERATION",700,365,1922,0,0,1,1,0.49499912598157314,0.11526737410182447,0.31612048473592114,0.03094083319344845,0.038298940929826365,0.001954248461744609,0.0024189925956618705,"SQ","ACQ2",0,1.,-1.132717,0.96425,-2.105656,0.96713,-1.075971,-0.106426,-1.559561,-2.04603,0.758401,-1.237135,0.863624,-1.248437,0.735848,-0.295683,0.829769,0.83542
300,"GHANA","TOGO",452,461,1977,0,0,1,1,0.24180850595153647,0.020652036166865288,0.6795052427736007,0.0011772310163013584,0.002295179856392794,0.018497767287926445,0.03606403694737698,"ACQ2","ACQ2",1,1.,-1.381777,0.370983,-1.471276,0.915254,0.214112,-0.597771,0.713633,0.668883,1.303575,-0.885162,1.387675,-1.744473,-0.57723,0.273081,-1.35244,-0.922785
301,"THAILAND","FRANCE",800,220,1952,0,0,1,1,0.5137750714390001,0.07410790223626332,0.360165992421102,0.022339692843328138,0.027810361113905023,0.000802259133238652,0.0009987208131627774,"SQ","ACQ2",0,1.,-1.13081,1.080336,-2.030765,1.083628,-0.909597,-0.032911,-1.356282,-1.806259,0.823894,-1.261814,0.854578,-1.329497,0.682727,-0.276661,0.645727,0.679569
302,"VENEZUELA","COLOMBIA",101,100,1986,0,0,1,1,0.02342454133929258,0.49765883675947925,0.02152899647026011,0.04534657686141701,0.05748672427734618,0.1563484274064958,0.19820589688570903,"ACQ1","ACQ2",0,1.,-0.286735,-0.28489,-0.749536,-0.131352,-0.285744,-0.285812,-0.363606,-0.595007,0.272313,0.270221,0.404592,-0.266961,0.271189,0.271267,-0.133713,0.134878
303,"JAPAN","CHINA",740,710,1925,0,0,1,1,0.15060055527044014,0.0901607427345543,0.47491756794268536,0.00899809369716643,0.026551911233900785,0.06296668406441548,0.18580444505683744,"ACQ2","ACQ2",1,1.,-1.13837,1.216982,-1.586864,1.187385,0.16062,0.053665,-0.093224,-0.317471,1.225964,-1.132988,1.205426,-1.750282,-0.230202,0.063558,-0.868033,-0.559386
304,"RUSSIAN FEDERATION","CHINA",365,710,1910,0,0,1,1,0.20994077528875416,0.08471510376420373,0.5025540032424488,0.019504644463713305,0.04755404459948675,0.03947875055695153,0.09625267808444174,"ACQ2","ACQ2",1,1.,-0.78854,1.515935,-1.347986,1.295386,0.226706,0.500617,-0.273566,-0.553289,1.334661,-0.944259,1.220347,-1.715912,-0.423875,0.261809,-1.309843,-0.924016
305,"UNITED STATES","DOMINICAN REPUBLIC",2,42,1905,0,0,1,1,0.24129192422418477,0.015447952051769388,0.6985384119283289,0.0031596370395711197,0.005263111830791045,0.013616878470702663,0.022682084454652095,"ACQ2","ACQ2",1,1.,-1.233412,0.686795,-1.234676,1.018279,0.684367,-0.331904,1.015218,1.014586,0.972738,-1.085241,0.97381,-2.08201,-1.078591,-0.070341,-2.074288,-1.575904
306,"CONGO, THE DEMOCRATIC REPUBLIC","CONGO",490,484,1963,0,0,1,1,0.19583200880660598,0.041913359248122686,0.6278728246836756,0.0005661964721949712,0.0013902827919951275,0.0383233060087816,0.09410202198862402,"ACQ2","ACQ2",1,1.,-1.521571,0.227135,-1.605298,0.935995,0.080721,-0.773634,0.747717,0.705854,0.688116,-1.359405,0.88019,-2.111129,-0.851055,-0.422159,-1.410705,-1.034843
307,"SPAIN","UNITED KINGDOM",230,200,1986,0,0,1,1,0.06422757940978126,0.5041716640633607,0.048769719842986205,0.16731014177446546,0.09458846728962442,0.07725593382301872,0.043676493796763104,"ACQ1","ACQ2",0,0.9999999999999999,0.789261,0.791348,0.040655,0.59267,0.789785,0.790304,0.216804,-0.157498,0.619089,0.61697,0.027888,0.365037,0.618555,0.618029,-0.224579,-0.098612
308,"ARGENTINA","UNITED KINGDOM",160,200,1983,0,0,1,1,0.07498391372889573,0.04660763004898443,0.5417029988566877,0.001435653699553079,0.004536096324973564,0.07951087513052979,0.2512228322103756,"ACQ2","ACQ2",1,1.,-1.756887,0.999663,-1.9142,1.53826,0.566021,-0.639143,1.025961,0.947305,1.858363,-1.438895,2.011494,-2.199307,-0.648913,0.531954,-1.256195,-0.875989
309,"CANADA","RUSSIAN FEDERATION",20,365,1980,0,0,1,1,0.2522453981473475,0.34357288580009493,0.17111421491480933,0.047162621461245495,0.13376808437027615,0.013590329678588033,0.03854646562763864,"ACQ1","ACQ2",0,1.,-0.422517,1.74966,-1.294696,1.631211,-0.144868,0.926678,-0.699406,-1.135496,1.371704,-0.861445,1.065159,-1.530644,-0.122717,0.338728,-1.098462,-0.763863
310,"UNITED STATES","MEXICO",2,70,1873,0,0,1,1,0.22314335817434694,0.02312024201758833,0.6829725192855429,0.003682759085604513,0.006633315874629345,0.021579399723005138,0.03886840583928275,"ACQ2","ACQ2",1,1.,-1.106551,0.976852,-1.170115,1.053295,0.844424,-0.081632,0.889085,0.857304,0.974589,-1.107824,0.981978,-2.017308,-0.919331,-0.083836,-1.821426,-1.366684
311,"RUSSIAN FEDERATION","JAPAN",365,740,1977,0,0,1,1,0.09862622222057052,0.253176902092166,0.18171870766952455,0.04621694208359593,0.1286922935391535,0.07704238380493189,0.2145265485900576,"ACQ1","ACQ2",0,1.,-0.990226,1.26758,-1.59777,1.195308,-0.104136,0.184152,-0.48018,-0.783952,0.840336,-1.235236,0.721856,-1.591854,0.100149,-0.248626,-0.374949,-0.19664
312,"None","None",300,345,1912,0,0,1,1,0.253388892586592,0.010482914262125843,0.7068838080580212,0.0012143397561347506,0.0020031390318678726,0.009823066176386478,0.016203840128871952,"ACQ2","ACQ2",1,1.,-0.779445,1.652881,-0.977278,1.138049,1.171687,0.641801,0.557939,0.459023,1.172593,-1.163302,1.123171,-2.086297,-0.983425,0.006298,-1.955841,-1.494344
313,"UNITED KINGDOM","JAPAN",200,740,1885,0,0,1,1,0.15988898665975926,0.10942577951266377,0.4337991684018676,0.017809801237408055,0.04863679166897502,0.06176511124663109,0.1686743612726953,"ACQ2","ACQ2",1,1.,-0.981296,1.495268,-1.495297,1.31431,0.222312,0.372341,-0.215646,-0.472646,0.969722,-1.299202,0.80526,-1.857506,-0.297027,-0.219072,-1.019792,-0.74064
314,"GERMANY","HAITI",255,41,1909,0,0,1,1,0.19144219669751764,0.04823721178070025,0.607300581887552,0.00009735770262523716,0.0002167221173503159,0.04733541462524953,0.10537051518900507,"ACQ2","ACQ2",1,1.,-0.956211,1.338845,-1.257519,1.158665,0.647327,0.257882,0.316492,0.165839,0.50641,-1.389929,0.404304,-1.993987,-0.639089,-0.538089,-1.345254,-1.043224
315,"BRAZIL","RUSSIAN FEDERATION",140,365,1959,0,0,1,1,0.05207972007770241,0.08266117507313268,0.3344378254633303,0.0002053343670456157,0.0010384915286818642,0.08742417374291828,0.44215327974718893,"WAR1","ACQ2",0,1.,-1.649129,0.377325,-1.748117,1.117507,0.176732,-0.8215,0.86742,0.817926,1.493938,-1.241142,1.834358,-1.826754,-0.107756,0.202282,-0.352948,-0.060142
316,"SOUTH AFRICA","ZIMBABWE",560,552,1988,0,0,1,1,0.24349732175852254,0.016888038396824748,0.6916448137795536,0.0014151535945461063,0.002458242981270585,0.016110723360478387,0.02798570612880405,"ACQ2","ACQ2",1,1.,-0.872632,1.271589,-1.046534,1.059393,0.898705,0.256865,0.599558,0.512608,1.010085,-1.049128,0.97339,-1.906271,-0.754955,-0.024419,-1.648793,-1.220221
317,"FRANCE","CHILE",220,155,1891,0,0,1,1,0.2245059387914707,0.03258836618561723,0.6487375926491752,0.0008507721437441058,0.0017546251679060607,0.029899086225487148,0.061663618836599494,"ACQ2","ACQ2",1,0.9999999999999999,-0.869006,1.363454,-1.242424,1.157966,0.529812,0.327951,0.137614,-0.049095,0.993608,-1.116746,0.895672,-1.818117,-0.486533,-0.078057,-1.285839,-0.935154
318,"ITALY","FRANCE",325,220,1911,0,0,1,1,0.2593946373699433,0.14238393386065865,0.3862212713517367,0.04331281352597155,0.08656388521364239,0.02738749973127532,0.054735958946772204,"ACQ2","ACQ2",1,1.,-0.148902,1.379421,-0.834064,1.157988,0.332272,0.703324,-0.231743,-0.574324,1.126992,-0.407909,0.92029,-1.114015,0.043189,0.40619,-0.86962,-0.516567
319,"UNITED STATES","MEXICO",2,70,1850,0,0,1,1,0.21875756245875888,0.02557285514165487,0.6765773884949223,0.002154264926061888,0.004079951140318106,0.025176443127667914,0.047681534710616064,"ACQ2","ACQ2",1,1.,-1.072133,1.057518,-1.206736,1.065578,0.77086,-0.009313,0.711617,0.644316,0.953483,-1.131428,0.955077,-1.960256,-0.77455,-0.112061,-1.601784,-1.18737
320,"EGYPT","LIBYAN ARAB JAMAHIRIYA",651,620,1978,0,0,1,1,0.3427667242382401,0.14425461134340742,0.3610355513414843,0.0189881254064108,0.024660626673893706,0.04711032525343916,0.06118403574312457,"ACQ2","ACQ2",1,1.,-0.524505,-0.522828,-0.764148,-0.124655,-0.52323,-0.523666,-0.244878,-0.364699,-0.097001,-0.098954,0.028628,-0.859051,-0.098485,-0.097977,-0.732954,-0.352905
321,"UNITED KINGDOM","RUSSIAN FEDERATION",200,365,1833,0,0,1,1,0.1499411997198035,0.0964335735085342,0.45864870481900044,0.012818605928590588,0.03818477082883155,0.061317422575584396,0.18265572261965538,"ACQ2","ACQ2",1,1.,-1.182175,1.221513,-1.674221,1.207652,0.038788,0.027288,-0.221096,-0.467119,1.428726,-1.047479,1.419453,-1.707675,-0.206055,0.274108,-0.875524,-0.545426
322,"ITALY","ALBANIA",325,339,1934,0,0,1,1,0.3549009468349748,0.00021481974933087932,0.6444941243796967,9.078238210798997e-6,0.000012917512195597738,0.00015193026077373926,0.00021618302481758652,"ACQ2","ACQ2",1,1.,-0.360749,0.871557,-0.48011,0.629325,0.724468,0.275063,0.422556,0.362875,1.00908,-0.236304,0.985405,-1.150232,-0.129112,0.41781,-1.066715,-0.609751
323,"ETHIOPIA","SUDAN",530,625,1988,0,0,1,1,0.2345864249630119,0.028586700686286923,0.6567903992634054,0.00193951482381461,0.003885807909064318,0.024708267109627147,0.04950288524478958,"ACQ2","ACQ2",1,0.9999999999999999,-1.470043,0.169593,-1.485279,0.916133,0.144611,-0.758091,0.883534,0.875916,0.196867,-1.460585,0.334247,-2.279366,-1.160223,-0.738471,-1.841623,-1.432232
324,"UNITED STATES","JAPAN",2,740,1908,0,0,1,1,0.284648630657232,0.16322416225244443,0.35090823987282893,0.07948293872044335,0.08812378735021226,0.015939692672027654,0.01767254847481143,"ACQ2","ACQ2",1,1.,0.220575,1.110321,-0.424264,0.863667,0.536578,0.694484,-0.032495,-0.354914,0.485152,-0.370439,0.138885,-0.871843,0.056155,0.059335,-0.791516,-0.540814
325,"LIBERIA","CTE D'IVOIRE",450,437,1990,0,0,1,1,0.13766267352629377,0.4259545554651856,0.1065858455841377,0.15344377922130786,0.11807119670583464,0.032937419237021086,0.02534453026021938,"ACQ1","ACQ2",0,1.,0.34366,0.345767,-0.445193,0.272982,0.344105,0.344714,-0.123107,-0.517533,-0.430972,-0.432718,-0.702916,-0.643821,-0.431341,-0.431845,-0.914387,-0.808836
326,"TURKEY","BULGARIA",640,355,1987,0,0,1,1,0.10012858564484088,0.16563469955565652,0.27662994806045166,0.024355766860646656,0.1009190754452321,0.06461152712594195,0.26772039730723024,"ACQ2","ACQ2",1,1.,-1.450405,1.591179,-2.043162,1.536671,-0.211742,0.133844,-0.562627,-0.859006,1.595227,-1.448181,1.54219,-2.05192,-0.242198,0.140042,-0.898975,-0.597105
327,"BRAZIL","COLOMBIA",140,100,1932,0,0,1,1,0.21992531243142607,0.027981356377188377,0.6672041604800503,0.0016613293687861642,0.0032808974182763993,0.02687416251997533,0.05307278140429737,"ACQ2","ACQ2",1,1.,-1.122168,0.897183,-1.248609,1.018926,0.641856,-0.139364,0.700378,0.637158,0.944489,-1.095956,0.972066,-1.898081,-0.692203,-0.094289,-1.466752,-1.065689
328,"CHINA","FRANCE",710,220,1881,0,0,1,1,0.5052702858279812,0.06554386398625596,0.37990448776936875,0.021156930972328337,0.027947608013697337,0.00007618524046541414,0.00010063818990294449,"SQ","ACQ2",0,1.,-0.944127,1.393834,-1.782992,1.344157,-0.567398,0.308294,-1.036508,-1.45594,1.030646,-1.177414,0.793776,-1.409089,0.519094,-0.095624,0.050549,0.166387
329,"ITALY","TURKEY",325,640,1889,0,0,1,1,0.24669190625828497,0.011737870943615334,0.7078881306449507,0.00007347527493135673,0.0001294294211353138,0.012123388716835218,0.021355798740247088,"ACQ2","ACQ2",1,1.,-0.871828,1.739841,-1.26429,1.315605,0.714859,0.698287,0.094392,-0.101839,1.040424,-1.364245,0.891503,-2.150979,-0.851411,-0.225218,-1.787066,-1.393699
330,"DENMARK","GERMANY",390,255,1914,0,0,1,1,0.520352007157576,0.08238612299914652,0.34296156323538274,0.022427252800580284,0.0318699646267877,1.2759739062608283e-6,1.8132066204820483e-6,"SQ","ACQ2",0,1.,-1.117212,1.138339,-2.005361,1.136778,-0.864927,0.013964,-1.310564,-1.754638,1.364046,-0.967157,1.352257,-1.122916,1.00094,0.270874,0.833392,0.911271
331,"UNITED KINGDOM","EGYPT",200,651,1942,0,0,1,1,0.3729288663524333,0.005854753247341328,0.6116144112752332,0.0002742621240718138,0.0003750097323535862,0.003781752966418912,0.005170944302147939,"ACQ2","ACQ2",1,1.,-0.346241,0.649409,-0.392317,0.497891,0.603533,0.158836,0.428978,0.40594,0.730772,-0.275695,0.725665,-1.24354,-0.243332,0.238798,-1.216284,-0.732362
332,"FRANCE","ITALY",220,325,1866,0,0,1,1,0.35957289305810886,0.00002403950257521233,0.640360255697071,2.998226501555343e-8,4.4770552070392085e-8,0.00001714118334191301,0.000025595806086002877,"ACQ2","ACQ2",1,1.,-0.462709,0.708041,-0.687691,0.606558,0.444644,0.130942,0.23067,0.118179,0.625067,-0.529386,0.599654,-1.335305,-0.305329,0.050953,-1.136662,-0.733702
333,"UNITED KINGDOM","CHINA",200,710,1898,0,0,1,1,0.5298795286955512,0.024089906618799426,0.4266344861884476,0.003807855609499968,0.010586933403509987,0.0013229918271049927,0.0036782976570867987,"SQ","ACQ2",0,1.,-1.1603,1.328524,-2.004106,1.309684,-0.771561,0.120619,-1.212304,-1.634208,1.530958,-1.014079,1.454203,-1.377736,0.605438,0.385412,0.165026,0.346854
334,"KOREA, REPUBLIC OF","KOREA, DEMOCRATIC PEOPLE'S REP",732,731,1991,0,0,1,1,0.29754859198390254,0.10390596582068795,0.4436276786532724,0.016312167936589708,0.03110542613168816,0.03698122716105013,0.07051894231280915,"ACQ2","ACQ2",1,1.,-0.59028,0.329828,-1.123665,0.39303,-0.160944,-0.135447,-0.364435,-0.631128,1.000601,-0.006254,1.063603,-0.541115,0.462074,0.523543,-0.009785,0.257645
