RowIndex,Agent1,Agent2,CountryCode1,CountryCode2,Year,Theta1,Theta2,Lambda1,Lambda2,Prob_SQ,Prob_ACQ1,Prob_ACQ2,Prob_NEGO,Prob_CAP1,Prob_CAP2,Prob_WAR,Prediction,GroundTruth,PredictionCorrect,TotalProbability,U1_Acq1,U1_Acq2,U1_Cap1,U1_Cap2,U1_Nego,U1_SQ,U1_War1,U1_War2,U2_Acq1,U2_Acq2,U2_Cap1,U2_Cap2,U2_Nego,U2_SQ,U2_War1,U2_War2
11,SPAIN,FRANCE,230,220,1838,0,0,1,1,0.287856811,0.249497256,0.247836187,0.072563932,0.040069239,0.065827269,0.036349306,SQ,SQ,1,1,0.788579,0.790666,0.002292,0.621914,0.789025,0.789623,0.227129,-0.166015,0.717413,0.715308,0.096948,0.501082,0.716962,0.716361,-0.117729,-0.010616
12,KENYA,SUDAN,501,625,1972,0,0,1,1,0.090896203,0.113115476,0.354647912,0.031000909,0.066000683,0.110047846,0.23429097,ACQ2,SQ,0,1,-1.109804,0.937469,-1.194783,1.035809,0.763493,-0.107473,0.819344,0.776854,0.085226,-1.477795,0.115907,-2.192313,-1.031581,-0.801575,-1.715418,-1.358159
13,PANAMA,COSTA RICA,95,94,1963,0,0,1,1,0.288467583,0.247643222,0.249606972,0.067339298,0.055934078,0.049714481,0.041294367,SQ,SQ,1,1,0.600148,0.602268,0.185232,0.250511,0.601389,0.601208,0.042173,-0.165285,0.655734,0.65362,0.406658,0.067913,0.654496,0.654677,-0.180287,0.112566
14,CHILE,GERMANY,155,255,1940,0,0,1,1,0.030534647,0.133526263,0.155583099,0.010056298,0.072408967,0.072910302,0.524980423,WAR,SQ,0,1,-1.620601,0.42347,-1.876093,0.998884,-0.098775,-0.772879,0.348893,0.221147,1.530574,-1.180293,1.9551,-1.631013,0.308731,0.278616,0.282537,0.507897
15,HONDURAS,FRANCE,91,220,1915,0,0,1,1,0.092128152,0.413606538,0.09003881,0.03311232,0.109028426,0.061054044,0.201031711,ACQ1,SQ,0,1,-1.155913,1.176447,-2.14199,1.176254,-1.123439,0.013904,-1.616671,-2.10971,1.208076,-1.137432,1.194386,-1.152808,1.172011,0.048064,1.142944,1.150632
16,NEW ZEALAND,UNITED KINGDOM,920,200,1978,0,0,1,1,0.12549602,0.271249297,0.190817783,0.039845478,0.088682934,0.088015321,0.195893167,ACQ1,SQ,0,1,-0.69389,1.087756,-1.398229,1.019164,-0.167128,0.231994,-0.587889,-0.940059,0.589691,-1.026771,0.424577,-1.315056,0.123689,-0.248997,-0.32971,-0.185568
17,GAMBIA,JAPAN,420,740,1991,0,0,1,1,0.111749432,0.336493837,0.137555889,0.04410957,0.088385368,0.093784159,0.187921745,ACQ1,SQ,0,1,-0.597514,1.723098,-1.581102,1.709737,-0.559427,0.81413,-1.064583,-1.556377,1.349893,-0.981843,0.631023,-1.098851,1.077061,0.250972,0.241183,0.299687
18,FRANCE,CYPRUS,220,352,1976,0,0,1,1,0.121159324,0.208430455,0.246447111,0.039402546,0.086030206,0.093778188,0.20475217,ACQ2,SQ,0,1,-0.63488,1.74545,-1.167679,1.360076,0.477212,0.824858,-0.174562,-0.440962,0.930894,-1.275028,0.664972,-1.952644,-0.563874,-0.224532,-1.507411,-1.168603
19,JAPAN,FRANCE,740,220,1910,0,0,1,1,0.121986311,0.26247051,0.195308908,0.032751193,0.091484549,0.078031529,0.217967,ACQ1,SQ,0,1,-0.884009,0.884604,-1.54024,0.884485,-0.276015,0.000349,-0.60425,-0.932366,1.257907,-0.598168,1.257725,-1.075223,0.372457,0.397205,-0.10478,0.133747
20,ECUADOR,COLOMBIA,130,100,1867,0,0,1,1,0.092626261,0.35189925,0.11574482,0.031238991,0.106263595,0.068662484,0.233564599,ACQ1,SQ,0,1,-1.074085,1.221335,-1.923679,1.206494,-0.72884,0.098673,-1.168478,-1.593275,1.136732,-1.125524,1.054886,-1.296059,0.750938,0.007422,0.498556,0.583824
21,None,GERMANY,345,255,1939,0,0,1,1,0.124081954,0.268126064,0.19228576,0.035636385,0.090098158,0.082128705,0.207642975,ACQ1,SQ,0,1,-0.749404,1.468104,-1.517147,1.356704,-0.234373,0.479642,-0.729644,-1.113516,1.218852,-0.952929,0.992489,-1.480987,0.072027,0.172026,-0.682394,-0.418365
22,COLOMBIA,ITALY,100,325,1897,0,0,1,1,0.086593497,0.324140209,0.124232875,0.024705535,0.107223758,0.062378229,0.270725897,ACQ1,SQ,0,1,-1.206412,0.804015,-1.927237,0.873574,-0.645151,-0.249158,-0.936005,-1.296418,1.199708,-0.978935,1.384318,-1.237997,0.635304,0.142979,0.560852,0.690383
23,SAINT KITTS AND NEVIS,CHINA,60,710,1986,0,0,1,1,0.068041413,0.261212081,0.138612167,0.021167117,0.101357652,0.070763273,0.338846297,WAR,SQ,0,1,-1.316829,1.153217,-1.936298,1.19744,-0.3769,-0.116214,-0.642412,-0.952147,1.362323,-1.205276,1.434487,-1.584321,0.389089,0.116127,0.082208,0.27173
24,RUSSIAN FEDERATION,MAURITIUS,365,590,1991,0,0,1,1,0.100172011,0.119765711,0.355284244,0.034060315,0.070766903,0.103957978,0.215992838,ACQ2,SQ,0,1,-0.968342,1.214375,-1.105431,1.076654,0.915148,0.159601,0.708882,0.640338,0.908803,-1.152571,0.886956,-2.015682,-0.870393,-0.152637,-1.755352,-1.323796
25,"IRAN, ISLAMIC REPUBLIC OF",UNITED KINGDOM,630,200,1977,0,0,1,1,0.212220255,0.243600379,0.253358175,0.050351211,0.071703516,0.069621195,0.09914527,ACQ2,SQ,0,1,-0.08225,0.698139,-0.640202,0.558003,0.26272,0.317015,-0.156392,-0.435368,1.087709,0.306771,0.975449,-0.339113,0.583314,0.720692,-0.174831,0.148111
26,BANGLADESH,INDIA,771,750,1975,0,0,1,1,0.234992861,0.271124084,0.229312599,0.055103196,0.058409326,0.073329133,0.0777288,ACQ1,SQ,0,1,0.003089,0.440195,-0.835079,0.404008,0.073827,0.22361,-0.381445,-0.800529,0.055438,-0.34959,-0.131333,-0.514338,-0.01129,-0.148175,-0.362808,-0.280434
27,BOLIVIA,BRAZIL,145,140,1908,0,0,1,1,0.099676722,0.391582662,0.103223671,0.031255634,0.107269838,0.06024154,0.206749934,ACQ1,SQ,0,1,-1.120338,0.915481,-2.045606,0.925002,-0.968198,-0.127405,-1.421311,-1.883945,0.927622,-1.113661,1.049398,-1.157844,0.837431,-0.11585,0.915024,0.937116
28,RUSSIAN FEDERATION,ROMANIA,365,360,1906,0,0,1,1,0.145656798,0.215852698,0.257255987,0.035497116,0.07868697,0.083019626,0.184030805,ACQ2,SQ,0,1,-0.72834,1.131882,-1.366946,1.044499,-0.056066,0.241795,-0.462752,-0.782055,1.542424,-0.324061,1.480868,-1.069479,0.151113,0.75426,-0.655861,-0.283153
29,RUSSIAN FEDERATION,IRELAND,365,205,1945,0,0,1,1,0.116740023,0.167902558,0.293388436,0.041526375,0.090170262,0.091528216,0.198744131,ACQ2,SQ,0,1,-0.614083,1.6828,-0.883629,1.128778,1.063685,0.758463,0.374889,0.240116,1.16416,-1.075691,1.053182,-1.929371,-0.747957,0.058228,-1.712615,-1.285775
30,RUSSIAN FEDERATION,"TANZANIA, UNITED REPUBLIC OF",365,510,1973,0,0,1,1,0.093946099,0.207522784,0.217681748,0.035777249,0.086961026,0.104386589,0.253724504,WAR,SQ,0,1,-0.937278,1.155338,-1.425983,1.084841,0.132666,0.13788,-0.182184,-0.426536,0.116495,-1.444344,0.013499,-1.697348,-0.278403,-0.762123,-0.634404,-0.507902
31,PANAMA,UNITED KINGDOM,95,200,1957,0,0,1,1,0.092002078,0.301996538,0.141506555,0.024381434,0.108977864,0.060539905,0.270595626,ACQ1,SQ,0,1,-1.645143,1.826696,-2.505619,1.789508,-1.160737,0.26653,-1.628162,-2.0584,1.940955,-1.530817,1.846278,-2.175596,-0.297571,0.698784,-1.037027,-0.714637
32,None,DENMARK,300,390,1875,0,0,1,1,0.101153658,0.119963072,0.356313572,0.03967187,0.081072506,0.099167972,0.20265735,ACQ2,SQ,0,1,-0.854722,1.608098,-0.94595,1.105045,1.383419,0.553553,0.834752,0.789138,1.408042,-1.030904,1.390266,-1.998792,-0.952585,0.267271,-1.938249,-1.454305
33,URUGUAY,CHINA,165,710,1971,0,0,1,1,0.057050074,0.210936738,0.155833812,0.017100677,0.092099037,0.073129021,0.393850641,WAR,SQ,0,1,-1.430549,0.899666,-1.929272,1.081171,-0.262466,-0.362084,-0.330322,-0.579684,1.494698,-1.127154,1.695831,-1.571668,0.329247,0.280658,0.085865,0.308122
34,SPAIN,MOROCCO,230,600,1987,0,0,1,1,0.117377482,0.232226192,0.218366936,0.043441845,0.082174636,0.105966526,0.200446383,ACQ1,SQ,0,1,-0.650957,1.739509,-1.325596,1.476141,0.126808,0.809463,-0.473879,-0.811199,0.509614,-1.447359,0.020453,-1.843055,-0.264753,-0.581245,-1.149611,-0.951762
35,RUSSIAN FEDERATION,None,365,678,1969,0,0,1,1,0.072486639,0.106840591,0.331727707,0.027674497,0.069754331,0.111209539,0.280306696,ACQ2,SQ,0,1,-1.19344,1.330309,-1.352336,1.246707,0.929293,0.099396,0.766243,0.686794,0.846599,-1.419862,0.818832,-2.140501,-0.7867,-0.383391,-1.535105,-1.174786
36,TRINIDAD AND TOBAGO,UNITED KINGDOM,52,200,1987,0,0,1,1,0.112935227,0.287677788,0.168970809,0.030809997,0.099839522,0.070691495,0.229075163,ACQ1,SQ,0,1,-1.439736,1.925305,-2.343838,1.856763,-1.117034,0.714732,-1.637627,-2.089677,1.900069,-1.4779,1.725438,-2.233568,-0.652556,0.603479,-1.582856,-1.205022
37,BELGIUM,NETHERLANDS,211,210,1963,0,0,1,1,0.292402112,0.248354345,0.248325804,0.075290046,0.051346213,0.050108528,0.034172952,SQ,SQ,1,1,0.893174,0.895225,0.405343,0.437244,0.894225,0.8942,0.192328,-0.051588,0.923885,0.921847,0.488482,0.408766,0.922839,0.922866,-0.025645,0.230896
38,COLOMBIA,UNITED STATES,100,2,1973,0,0,1,1,0.158927472,0.279422134,0.203631248,0.03360367,0.084582569,0.068191237,0.171641669,ACQ1,SQ,0,1,-0.926592,-0.212201,-1.469715,0.054588,-0.600203,-0.583942,-0.604975,-0.876537,-0.123536,-0.864117,0.332182,-1.0837,-0.286155,-0.507128,-0.050019,0.059772
39,PORTUGAL,RUSSIAN FEDERATION,235,365,1906,0,0,1,1,0.101452592,0.306160307,0.147441867,0.030664712,0.101212563,0.072796005,0.240271953,ACQ1,SQ,0,1,-1.009204,1.337109,-1.795854,1.289233,-0.508618,0.224399,-0.949818,-1.343143,1.351397,-0.998839,1.212027,-1.377759,0.460846,0.241795,-0.057443,0.132016
40,BARBADOS,FRANCE,53,220,1987,0,0,1,1,0.071065193,0.085537809,0.382726829,0.019182679,0.046468728,0.1154205,0.279598263,ACQ2,SQ,0,1,-1.693148,1.512848,-2.18724,1.611062,-0.071209,-0.194134,-0.220041,-0.467087,1.959054,-1.362236,1.985753,-2.224703,-0.905449,0.917241,-1.741216,-1.309983
41,FRANCE,None,220,678,1958,0,0,1,1,0.074410765,0.197867322,0.198878818,0.02728,0.085901137,0.100186819,0.315475139,WAR,SQ,0,1,-1.408981,1.942449,-1.989096,1.604629,-0.001766,0.804553,-0.629643,-0.919701,1.162733,-1.771007,0.779231,-2.294342,-0.372595,-0.562431,-1.279433,-1.017765
42,FRANCE,UNITED STATES,220,2,1966,0,0,1,1,0.15674996,0.26577491,0.214234025,0.052084172,0.066486625,0.107475456,0.137194852,ACQ1,SQ,0,1,-0.251581,1.319722,-1.14436,1.254054,-0.083104,0.61245,-0.595161,-1.04155,0.074913,-1.155241,-0.476374,-1.255107,-0.047937,-0.583703,-0.699091,-0.649158
43,None,BELGIUM,300,211,1901,0,0,1,1,0.116362436,0.174236034,0.284060994,0.037136808,0.081990083,0.095459533,0.210754113,ACQ2,SQ,0,1,-0.734873,1.623527,-1.151804,1.254163,0.640237,0.633483,0.062408,-0.146058,1.080988,-1.157149,0.948271,-1.947647,-0.688254,-0.050058,-1.611468,-1.216219
44,CHINA,ZAMBIA,710,551,1975,0,0,1,1,0.105091817,0.124756277,0.352131105,0.036350933,0.072142555,0.103707668,0.205819645,ACQ2,SQ,0,1,-0.911403,1.185122,-1.042114,1.034373,0.911084,0.173417,0.694979,0.629624,0.304691,-1.369962,0.270231,-2.171251,-1.037189,-0.620513,-1.872937,-1.472293
45,UNITED KINGDOM,INDIA,200,750,1964,0,0,1,1,0.05520263,0.125602005,0.250113824,0.018270556,0.069991402,0.099531454,0.381288129,WAR,SQ,0,1,-1.372278,0.639912,-1.544844,1.018146,0.292677,-0.457116,0.584627,0.498344,0.925797,-1.248676,1.133881,-1.793464,-0.258831,-0.208675,-0.595534,-0.32314
46,RUSSIAN FEDERATION,THAILAND,365,800,1974,0,0,1,1,0.105549602,0.231885347,0.20725025,0.029279205,0.089204334,0.08323647,0.253594792,WAR,SQ,0,1,-1.077041,1.406783,-1.756214,1.330672,-0.280164,0.237234,-0.695861,-1.035448,1.492885,-1.011423,1.404803,-1.640137,-0.081607,0.352016,-0.798403,-0.484046
47,RUSSIAN FEDERATION,DENMARK,365,390,1869,0,0,1,1,0.108448399,0.115431366,0.375956249,0.035145681,0.067795007,0.101477029,0.195746269,ACQ2,SQ,0,1,-0.941794,1.237409,-1.073101,1.070823,0.951266,0.191766,0.719027,0.653374,1.464928,-0.754752,1.458475,-1.721099,-0.680052,0.474056,-1.652852,-1.169679
